Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Other,Marital_Single,Marital_Together,Marital_Widowed,Channel_Catalog,Channel_None,Channel_Store,Channel_Web,Product_FishProducts,Product_Fruits,Product_GoldProds,Product_MeatProducts,Product_SweetProducts,Product_Wines,Customer_Activity_Level_Encoded
57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,58,5088,1,2,416,23,3,18.08695652173913,12,0.30434782608695654,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,36,4912,0,2,85,6,0,14.166666666666666,7,0.16666666666666666,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,45,4808,1,2,47,8,0,5.875,9,0.25,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,50,4908,0,1,137,8,0,17.125,9,0.125,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,61,4964,2,4,21,4,0,5.25,8,0.25,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,49,4421,1,2,70,6,0,11.666666666666666,4,0.16666666666666666,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,54,4575,1,3,909,22,0,41.31818181818182,9,0.09090909090909091,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,70,5031,0,1,1676,22,5,76.18181818181819,11,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,83,4685,0,1,1735,26,1,66.73076923076923,10,0.038461538461538464,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,67,4951,2,3,1191,30,0,39.7,16,0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,49,4711,1,3,24,5,0,4.8,6,0.2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,57,4997,1,3,1182,20,2,59.1,12,0.15,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,56,4785,0,2,1280,14,0,91.42857142857143,5,0.07142857142857142,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,69,5007,0,1,1336,19,1,70.3157894736842,14,0.05263157894736842,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,61,4791,2,4,749,24,0,31.208333333333332,16,0.20833333333333334,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,52,4635,2,4,91,7,0,13.0,7,0.14285714285714285,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,79,4688,1,3,414,15,0,27.6,7,0.13333333333333333,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,4587,1,3,44,9,0,4.888888888888889,9,0.3333333333333333,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,58,4503,2,4,63,8,0,7.875,10,0.25,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,75,4861,1,3,901,23,0,39.17391304347826,9,0.08695652173913043,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,51,5075,2,4,38,6,0,6.333333333333333,8,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,70,4890,1,2,455,20,1,22.75,8,0.25,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,77,5001,1,2,775,24,1,32.291666666666664,19,0.125,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,67,4512,1,3,15,4,0,3.75,5,0.25,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,53,4716,1,3,38,6,0,6.333333333333333,5,0.16666666666666666,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,42,4557,0,2,1512,22,4,68.72727272727273,7,0.045454545454545456,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,76,4945,1,3,43,5,0,8.6,9,0.2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,49,5105,1,2,42,5,0,8.4,8,0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,42,4479,0,2,1089,23,0,47.34782608695652,5,0.043478260869565216,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,50,5067,1,3,162,9,0,18.0,9,0.2222222222222222,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,75,4922,0,1,1272,19,0,66.94736842105263,6,0.10526315789473684,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,44,5018,0,2,1173,20,1,58.65,5,0.1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,52,4423,1,3,816,22,0,37.09090909090909,5,0.045454545454545456,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,58,4869,2,3,74,9,0,8.222222222222221,11,0.3333333333333333,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,72,4916,1,3,134,9,0,14.88888888888889,10,0.2222222222222222,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,86,4770,0,1,157,9,0,17.444444444444443,8,0.1111111111111111,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,50,4698,1,3,561,18,0,31.166666666666668,6,0.1111111111111111,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,75,4462,0,1,1336,19,0,70.3157894736842,5,0.05263157894736842,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,50,5099,0,2,2092,23,1,90.95652173913044,18,0.043478260869565216,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,62,4632,0,1,463,16,0,28.9375,8,0.0625,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,76,4471,0,1,1130,17,0,66.47058823529412,1,0.058823529411764705,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,50,4577,1,3,20,5,0,4.0,7,0.2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,70,5029,1,2,377,18,1,20.944444444444443,12,0.2777777777777778,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,36,4846,0,1,1544,28,2,55.142857142857146,8,0.03571428571428571,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,76,4467,2,3,138,10,0,13.8,6,0.3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,61,4775,1,3,1012,26,0,38.92307692307692,13,0.11538461538461539,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,64,4769,0,1,1766,15,4,117.73333333333333,11,0.06666666666666667,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,48,4426,2,4,45,9,0,5.0,5,0.3333333333333333,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,74,4833,2,3,161,10,1,16.1,12,0.3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,60,4589,1,2,144,8,0,18.0,10,0.125,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,79,4723,0,2,1734,26,0,66.6923076923077,9,0.038461538461538464,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,54,4664,1,3,823,22,0,37.40909090909091,13,0.09090909090909091,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,63,4535,1,3,1138,28,0,40.642857142857146,9,0.07142857142857142,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,77,4901,0,1,1429,21,2,68.04761904761905,5,0.047619047619047616,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,48,4571,0,2,1371,21,2,65.28571428571429,4,0.047619047619047616,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,60,4914,1,2,982,16,1,61.375,10,0.125,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,43,4510,1,2,44,5,1,8.8,5,0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,55,4958,2,4,318,17,1,18.705882352941178,13,0.29411764705882354,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,51,4862,1,3,434,16,0,27.125,13,0.125,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,55,4648,2,4,198,12,0,16.5,6,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,57,4681,1,3,359,25,0,14.36,26,0.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,63,5110,0,2,576,18,0,32.0,9,0.1111111111111111,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,58,4696,2,3,88,11,0,8.0,10,0.36363636363636365,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,47,4494,1,3,63,6,1,10.5,10,0.16666666666666666,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,42,4985,1,2,27,4,2,6.75,9,0.25,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,42,4901,1,3,193,11,0,17.545454545454547,13,0.2727272727272727,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,52,5063,1,2,101,9,1,11.222222222222221,12,0.3333333333333333,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,75,4551,0,2,2211,21,2,105.28571428571429,6,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,64,4798,1,3,140,8,0,17.5,6,0.125,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,51,4916,2,3,415,22,0,18.863636363636363,13,0.36363636363636365,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,69,4966,1,3,22,4,0,5.5,5,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,48,4922,2,4,263,16,0,16.4375,11,0.375,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,35,4786,0,2,393,12,0,32.75,7,0.08333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,40,4665,1,3,147,10,0,14.7,11,0.3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,70,4491,1,3,443,16,0,27.6875,5,0.125,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,63,4609,0,1,1958,19,2,103.05263157894737,8,0.05263157894736842,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,55,4872,1,3,174,10,0,17.4,10,0.2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,79,4669,0,1,2217,27,2,82.11111111111111,12,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,68,4501,1,2,1691,16,2,105.6875,10,0.0625,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,66,4852,2,4,25,6,0,4.166666666666667,9,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,46,4451,0,2,809,21,4,38.523809523809526,9,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,51,5083,0,2,895,16,2,55.9375,10,0.0625,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,51,4965,1,3,484,18,0,26.88888888888889,8,0.16666666666666666,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,53,4943,1,3,413,18,1,22.944444444444443,15,0.2222222222222222,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,46,4592,1,2,331,12,0,27.583333333333332,7,0.08333333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,56,4892,1,2,25,5,0,5.0,7,0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,59,4601,1,2,13,4,0,3.25,7,0.25,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,56,5075,1,3,115,10,1,11.5,11,0.3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,60,4431,0,1,16,4,0,4.0,3,0.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,54,4698,2,3,92,9,0,10.222222222222221,9,0.3333333333333333,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,49,4648,1,3,52,7,0,7.428571428571429,10,0.2857142857142857,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,56,4994,1,3,1464,23,0,63.65217391304348,13,0.13043478260869565,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,62,4915,1,2,441,17,1,25.941176470588236,13,0.23529411764705882,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,67,4699,1,2,283,12,0,23.583333333333332,5,0.08333333333333333,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,60,4533,1,3,747,23,0,32.47826086956522,13,0.13043478260869565,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,68,4819,0,1,1870,17,0,110.0,8,0.058823529411764705,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,40,4914,1,2,165,11,0,15.0,12,0.2727272727272727,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,49,4741,0,2,1941,24,4,80.875,9,0.041666666666666664,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,45,4932,0,2,839,27,0,31.074074074074073,20,0.2222222222222222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,68,5105,0,1,1655,25,1,66.2,7,0.04,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,51,4871,2,4,23,4,0,5.75,6,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,43,4899,0,2,66,6,1,11.0,11,0.16666666666666666,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,59,4854,2,4,37,8,0,4.625,10,0.375,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,75,4505,2,3,21,6,0,3.5,7,0.3333333333333333,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,54,5056,3,5,22,4,0,5.5,8,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,48,4551,1,3,78,9,0,8.666666666666666,8,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,44,4864,1,3,79,6,0,13.166666666666666,8,0.16666666666666666,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,70,4573,2,4,265,17,0,15.588235294117647,10,0.35294117647058826,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,74,4558,1,3,1175,19,0,61.8421052631579,12,0.10526315789473684,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,61,4912,1,3,1305,28,0,46.607142857142854,12,0.07142857142857142,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,47,4540,1,3,46,8,0,5.75,7,0.25,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,61,4888,2,4,25,4,0,6.25,6,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,73,4669,0,1,46,5,0,9.2,5,0.2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,77,5074,1,3,874,26,2,33.61538461538461,18,0.15384615384615385,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,41,5111,1,3,100,10,0,10.0,11,0.4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,79,4890,1,2,930,25,2,37.2,17,0.08,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,71,4629,1,3,868,23,0,37.73913043478261,12,0.13043478260869565,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,50,4643,1,3,45,9,0,5.0,11,0.3333333333333333,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,51,4840,1,3,1260,29,0,43.44827586206897,18,0.13793103448275862,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,42,4688,1,3,414,12,1,34.5,14,0.08333333333333333,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,76,4620,1,3,392,15,0,26.133333333333333,5,0.13333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,49,5047,2,4,1109,29,0,38.241379310344826,16,0.13793103448275862,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,75,4807,1,2,639,22,0,29.045454545454547,7,0.18181818181818182,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,42,4872,1,3,79,6,0,13.166666666666666,9,0.16666666666666666,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
