ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Enrollment_Year,Enrollment_Month,Enrollment_Day,Age,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,2013,8,9,51,51,4738,1,2,270,15,0,18.0,13,0.26666666666666666,Web,MeatProducts,Low
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,2013,12,29,49,49,4596,2,4,31,6,1,5.166666666666667,9,0.3333333333333333,Store,Wines,Medium
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,2013,10,5,42,42,4681,1,3,882,24,0,36.75,9,0.125,Store,Wines,High
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,10,27,43,43,4659,1,3,16,4,0,4.0,8,0.25,Store,Wines,Medium
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,2014,5,18,39,39,4456,1,2,311,14,0,22.214285714285715,6,0.14285714285714285,Store,Wines,Medium
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,2014,1,27,61,61,4567,1,3,227,11,0,20.636363636363637,8,0.09090909090909091,Store,Wines,Medium
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,2012,11,8,70,70,5012,1,3,1152,31,0,37.16129032258065,17,0.22580645161290322,Web,Wines,Low
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,2013,8,20,61,61,4727,1,3,122,8,1,15.25,10,0.125,Store,Wines,Medium
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,2013,1,12,55,55,4947,1,3,77,9,0,8.555555555555555,10,0.3333333333333333,Store,MeatProducts,Medium
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,2012,9,25,44,44,5056,0,2,1289,19,0,67.84210526315789,8,0.05263157894736842,Catalog,MeatProducts,Low
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,2013,1,16,67,67,4943,2,3,561,24,0,23.375,17,0.375,Web,Wines,Low
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,2013,1,23,63,63,4936,2,4,211,13,0,16.23076923076923,7,0.3076923076923077,Store,Wines,Medium
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,2014,3,3,74,74,4532,1,3,233,12,0,19.416666666666668,12,0.16666666666666666,Web,Wines,Medium
8041,1971,PhD,Widowed,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,2012,9,8,55,55,5073,1,2,1092,21,0,52.0,12,0.2857142857142857,Store,Wines,Medium
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,2013,3,17,63,63,4883,0,1,601,17,0,35.35294117647059,12,0.058823529411764705,Store,MeatProducts,High
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,2014,2,22,44,44,4541,1,3,54,10,1,5.4,11,0.3,Web,MeatProducts,Medium
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2013,10,25,50,50,4661,1,3,78,7,0,11.142857142857142,10,0.14285714285714285,Web,MeatProducts,Medium
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,2013,8,31,79,79,4716,1,3,1095,26,0,42.11538461538461,13,0.038461538461538464,Store,MeatProducts,Medium
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,2013,10,21,57,57,4665,1,3,244,13,0,18.76923076923077,9,0.23076923076923078,Store,Wines,Low
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,2014,3,24,67,67,4511,2,4,116,9,0,12.88888888888889,7,0.2222222222222222,Store,Wines,Medium
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,6,19,48,48,4789,1,3,15,4,0,3.75,9,0.25,Store,MeatProducts,Medium
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,2013,10,8,78,78,4678,2,4,425,16,0,26.5625,9,0.125,Catalog,Wines,Medium
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,2013,4,12,71,71,4857,1,3,734,26,0,28.23076923076923,19,0.23076923076923078,Web,Wines,High
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,2013,6,17,72,72,4791,1,2,638,19,0,33.578947368421055,15,0.10526315789473684,Web,Wines,High
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,2013,10,2,81,81,4684,0,2,894,22,0,40.63636363636363,4,0.045454545454545456,Store,MeatProducts,High
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,6,19,57,57,4424,2,4,41,7,0,5.857142857142857,7,0.2857142857142857,Store,Wines,Medium
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,6,27,50,50,4781,1,3,31,5,0,6.2,8,0.2,Store,Wines,Medium
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,3,23,57,57,4512,2,4,34,5,0,6.8,6,0.2,Store,MeatProducts,Medium
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,2013,9,23,62,62,4693,2,3,1750,18,4,97.22222222222223,7,0.2777777777777778,Store,Wines,Low
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,2012,10,27,45,45,5024,2,4,612,25,0,24.48,18,0.32,Web,Wines,Medium
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,12,10,47,47,4615,1,3,29,5,0,5.8,6,0.2,Store,FishProducts,Low
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,2014,5,2,45,45,4472,1,3,823,21,0,39.19047619047619,11,0.047619047619047616,Store,Wines,High
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,5,10,66,66,4829,0,1,20,4,0,5.0,4,0.25,Store,Wines,Medium
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,2013,12,12,52,52,4613,1,3,396,16,0,24.75,12,0.125,Web,Wines,Medium
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,2014,6,16,45,45,4427,0,1,813,21,1,38.714285714285715,7,0.047619047619047616,Store,Wines,Low
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,2013,5,18,59,59,4821,0,1,1179,20,1,58.95,13,0.05,Web,MeatProducts,High
7485,1950,PhD,Widowed,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2014,5,7,76,76,4467,2,3,138,10,0,13.8,6,0.3,Store,Wines,Medium
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,2014,2,26,44,44,4537,1,3,55,9,0,6.111111111111111,5,0.3333333333333333,Store,FishProducts,Low
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,2012,8,20,65,65,5092,0,1,1511,22,1,68.68181818181819,9,0.045454545454545456,Store,Wines,Medium
10352,1963,Graduation,Widowed,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,2012,9,7,63,63,5074,2,3,117,9,1,13.0,12,0.3333333333333333,Web,Wines,Medium
4931,1977,Graduation,Together,117418.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,2013,4,29,49,49,4840,0,2,1730,28,0,61.785714285714285,1,0.0,Catalog,MeatProducts,High
13,1947,PhD,Widowed,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,7,22,79,79,4756,1,2,32,6,0,5.333333333333333,7,0.3333333333333333,Store,Wines,Medium
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,3,8,48,48,4527,1,2,67,6,0,11.166666666666666,9,0.16666666666666666,Store,Wines,Low
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,2013,5,28,72,72,4811,1,3,335,15,0,22.333333333333332,12,0.2,Web,Wines,High
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,2014,2,2,72,72,4561,1,3,825,22,0,37.5,8,0.045454545454545456,Store,Wines,Medium
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,2013,7,24,54,54,4754,1,3,694,23,0,30.17391304347826,13,0.2608695652173913,Web,Wines,High
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,2014,6,23,45,45,4420,0,1,1792,17,3,105.41176470588235,6,0.058823529411764705,Catalog,Wines,Medium
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,2013,5,2,68,68,4837,2,3,496,24,0,20.666666666666668,12,0.375,Store,Wines,Low
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,2013,5,15,58,58,4824,2,4,231,13,0,17.76923076923077,14,0.3076923076923077,Web,MeatProducts,Low
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,2014,5,29,50,50,4445,1,2,902,24,0,37.583333333333336,10,0.08333333333333333,Store,Wines,Low
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,2014,1,10,60,60,4584,2,3,68,9,0,7.555555555555555,9,0.3333333333333333,Web,Wines,Medium
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,2013,9,11,37,37,4705,0,1,71,6,0,11.833333333333334,5,0.16666666666666666,Store,Wines,Medium
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,6,19,41,41,4789,1,2,76,6,0,12.666666666666666,9,0.16666666666666666,Store,Wines,Low
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,2013,8,20,59,59,4727,2,4,772,22,0,35.09090909090909,10,0.045454545454545456,Store,Wines,Medium
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,2013,12,29,67,67,4596,2,4,47,9,0,5.222222222222222,3,0.3333333333333333,Store,Wines,Low
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,2013,11,19,56,56,4636,1,3,1586,25,0,63.44,15,0.08,Store,Wines,Medium
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,2013,2,22,59,59,4906,1,3,1529,34,2,44.970588235294116,17,0.058823529411764705,Web,Wines,Low
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,2013,7,30,41,41,4748,0,1,265,13,3,20.384615384615383,11,0.15384615384615385,Store,Wines,Medium
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,2013,9,5,75,75,4711,0,2,1603,18,0,89.05555555555556,7,0.05555555555555555,Catalog,MeatProducts,Low
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,2013,1,11,40,40,4948,0,2,2091,22,2,95.04545454545455,13,0.045454545454545456,Store,Wines,High
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,2013,6,3,71,71,4805,0,2,981,21,1,46.714285714285715,9,0.047619047619047616,Catalog,Wines,Medium
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,2012,11,22,56,56,4998,1,3,1533,34,0,45.088235294117645,13,0.11764705882352941,Store,Wines,Low
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,2012,11,28,35,35,4992,0,2,82,7,0,11.714285714285714,5,0.14285714285714285,Store,FishProducts,Medium
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,2013,3,25,51,51,4875,1,3,244,14,0,17.428571428571427,13,0.2857142857142857,Web,MeatProducts,Medium
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,6,27,47,47,4781,1,2,36,5,0,7.2,9,0.2,Store,FishProducts,Medium
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,2013,2,12,50,50,4916,1,3,404,16,0,25.25,12,0.125,Store,Wines,High
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,1,23,46,46,4571,1,3,71,6,0,11.833333333333334,9,0.16666666666666666,Store,MeatProducts,Medium
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,2013,10,8,48,48,4678,0,2,1572,23,1,68.34782608695652,8,0.043478260869565216,Catalog,Wines,Medium
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,2014,1,17,55,55,4577,2,4,122,11,0,11.090909090909092,8,0.36363636363636365,Web,Wines,Low
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2012,11,3,71,71,5017,2,4,41,10,0,4.1,7,0.4,Store,Wines,Medium
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,2014,6,4,43,43,4439,1,3,10,4,0,2.5,3,0.25,Store,Wines,Medium
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,2013,10,25,74,74,4661,1,3,304,13,0,23.384615384615383,9,0.15384615384615385,Store,Wines,Low
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,3,25,57,57,4510,2,4,37,5,0,7.4,6,0.2,Store,Wines,Low
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,2012,8,8,46,46,5104,0,1,1754,16,1,109.625,6,0.0625,Catalog,MeatProducts,High
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,2013,7,23,58,58,4755,1,3,815,25,3,32.6,18,0.16,Web,Wines,Medium
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,2013,1,4,55,55,4955,1,2,1001,27,0,37.074074074074076,14,0.14814814814814814,Store,Wines,High
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,2013,7,19,37,37,4759,0,1,1157,22,0,52.59090909090909,4,0.045454545454545456,Store,Wines,Low
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,2013,7,19,75,75,4759,1,2,688,21,0,32.76190476190476,14,0.14285714285714285,Store,Wines,Medium
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,2013,7,6,39,39,4772,0,1,1319,19,0,69.42105263157895,13,0.05263157894736842,Web,Wines,Low
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,2,19,41,41,4909,1,3,21,4,0,5.25,9,0.25,Store,Wines,Medium
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,8,27,45,45,5085,1,2,31,4,0,7.75,8,0.25,Store,GoldProds,Low
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2012,12,31,36,36,4959,0,2,67,6,0,11.166666666666666,10,0.16666666666666666,Store,MeatProducts,Low
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,2013,5,23,74,74,4816,1,2,708,21,0,33.714285714285715,5,0.09523809523809523,Store,Wines,Low
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,9,19,55,55,5062,2,4,25,4,0,6.25,8,0.25,Store,Wines,Low
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,2013,2,27,43,43,4901,0,2,746,11,1,67.81818181818181,5,0.0,Store,Wines,Low
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,9,22,69,69,5059,2,3,32,5,0,6.4,8,0.2,Store,Wines,Medium
4676,1951,Master,Widowed,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,2014,3,5,75,75,4530,2,3,1695,25,0,67.8,14,0.08,Web,Wines,Low
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,2012,8,31,50,50,5081,1,3,1080,28,0,38.57142857142857,14,0.17857142857142858,Store,Wines,Low
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,3,30,71,71,4505,2,4,72,9,0,8.0,10,0.3333333333333333,Web,Wines,Low
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,11,20,37,37,4635,1,2,57,10,0,5.7,10,0.3,Store,MeatProducts,Medium
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,2014,3,21,53,53,4514,1,3,660,25,0,26.4,13,0.24,Store,Wines,Low
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,2012,10,2,53,53,5049,1,3,103,11,1,9.363636363636363,11,0.36363636363636365,Web,GoldProds,Medium
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,2013,9,23,42,42,4693,1,3,153,11,0,13.909090909090908,10,0.2727272727272727,Store,Wines,Medium
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,2012,9,20,70,70,5061,1,3,1220,32,1,38.125,13,0.125,Store,Wines,High
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,2012,8,16,61,61,5096,1,3,279,13,0,21.46153846153846,12,0.15384615384615385,Web,Wines,Medium
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,2014,1,2,48,48,4592,1,3,745,20,0,37.25,12,0.05,Store,Wines,Low
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,2014,3,1,53,53,4534,1,3,264,12,0,22.0,6,0.08333333333333333,Store,Wines,Low
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,2014,6,17,40,40,4426,0,2,2157,22,5,98.04545454545455,5,0.045454545454545456,Store,Wines,Medium
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,2013,8,28,67,67,4719,1,3,1526,23,4,66.34782608695652,12,0.043478260869565216,Web,Wines,High
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,2013,4,9,48,48,4860,1,3,69,6,0,11.5,6,0.16666666666666666,Store,Wines,Low
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,2012,11,10,60,60,5010,0,2,1597,26,1,61.42307692307692,8,0.038461538461538464,Store,MeatProducts,Low
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2014,5,29,34,34,4445,1,2,64,8,0,8.0,9,0.25,Web,GoldProds,Medium
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,2012,11,13,42,42,5007,1,3,497,18,0,27.61111111111111,14,0.3333333333333333,Web,GoldProds,Low
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,2013,5,20,70,70,4819,1,2,1067,17,0,62.76470588235294,11,0.11764705882352941,Web,Wines,Low
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,5,8,49,49,4466,2,4,31,7,0,4.428571428571429,9,0.2857142857142857,Store,MeatProducts,Medium
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,9,5,52,52,4711,2,4,211,14,0,15.071428571428571,11,0.35714285714285715,Web,Wines,Low
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,2012,11,25,50,50,4995,1,3,877,25,2,35.08,13,0.16,Store,Wines,High
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013,1,13,47,47,4946,1,3,11,4,0,2.75,9,0.25,Store,FishProducts,Low
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,2013,5,1,43,43,4838,0,2,2034,25,4,81.36,10,0.04,Store,Wines,Low
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,2013,12,14,35,35,4611,0,1,1991,19,4,104.78947368421052,7,0.05263157894736842,Store,MeatProducts,Medium
