Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Total_Purchases,Total_Campaign_Acceptance,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
68,65148.0,1115,9,5004,3,1,21,0,6,7,6
72,39898.0,134,20,4916,3,1,9,0,3,4,0
70,64857.0,1540,78,4997,1,0,23,0,7,10,5
56,59892.0,87,26,4653,3,1,7,0,2,3,1
39,41020.0,217,68,4658,1,0,10,0,3,4,2
65,57072.0,1034,79,4570,3,1,27,1,7,13,5
47,60474.0,1180,25,4868,2,1,31,0,10,12,2
66,62807.0,819,83,5081,3,1,23,0,5,12,3
45,19414.0,32,32,4670,3,1,5,0,1,3,0
46,19107.0,46,49,4725,3,1,6,0,1,3,0
50,75484.0,1159,50,5110,3,1,18,0,7,6,3
50,70379.0,860,84,4897,2,1,25,0,6,13,3
56,79419.0,1631,96,4421,2,0,15,0,4,4,6
80,64014.0,444,56,4433,5,3,22,1,8,5,2
71,76998.0,1910,85,4948,3,1,29,1,11,8,8
54,49854.0,380,63,4645,3,1,18,0,6,5,2
55,60585.0,736,17,4784,4,2,30,1,7,9,4
76,42873.0,269,11,4938,3,2,15,0,6,4,1
38,87679.0,2524,62,4751,2,0,29,4,7,10,11
48,57867.0,612,48,4685,3,1,25,0,7,9,2
36,35765.0,75,86,4614,3,1,8,0,2,4,0
67,65492.0,1045,73,4568,2,0,26,0,4,13,7
49,32952.0,55,36,4624,2,1,6,0,2,3,0
57,53374.0,1064,34,5096,3,1,21,2,4,9,2
67,71706.0,1443,16,5007,3,1,25,0,9,7,5
38,68487.0,1366,48,4946,2,0,30,0,9,13,7
51,53253.0,436,61,4917,4,2,19,0,4,5,3
53,31163.0,38,54,4550,2,1,5,0,1,3,0
49,42014.0,436,56,5095,3,1,20,1,7,6,1
53,54108.0,747,74,5015,4,2,32,0,8,9,2
71,49667.0,1396,35,5092,1,0,22,2,5,5,10
52,63206.0,928,65,4515,2,0,14,1,4,6,3
54,57136.0,642,48,4769,4,2,26,0,5,10,2
51,46772.0,1048,88,5013,3,1,30,1,11,5,8
55,78931.0,943,19,4661,2,0,24,0,2,13,8
68,53977.0,907,21,4800,3,1,27,0,5,12,5
38,84219.0,1198,27,4561,2,0,18,0,3,10,4
51,46098.0,120,86,5094,3,2,11,0,3,2,2
61,73538.0,1658,92,4995,3,1,26,0,10,9,4
40,79529.0,1638,1,4477,2,0,22,0,4,9,8
49,20981.0,73,14,4839,2,0,7,1,3,2,1
46,51766.0,275,74,4524,2,1,12,0,4,4,2
64,55759.0,854,84,4992,3,1,26,0,10,8,3
48,33039.0,78,4,4707,3,1,7,0,2,4,0
54,37787.0,106,50,4696,3,1,7,0,3,3,0
56,27242.0,106,2,5009,2,1,7,1,2,3,0
43,87188.0,1923,73,4805,1,0,19,1,10,6,2
55,69930.0,1662,21,4813,2,0,22,0,4,12,5
50,37697.0,84,82,4556,2,1,7,0,2,3,1
53,37401.0,48,14,4468,3,1,7,0,2,3,0
53,3502.0,5,56,4856,2,1,0,0,0,0,0
50,58597.0,733,20,5000,4,2,32,0,7,9,4
78,82032.0,1234,54,4499,1,0,17,0,4,7,6
68,28087.0,112,77,4979,4,2,9,0,2,2,2
39,74004.0,1658,5,4539,1,0,15,3,4,4,6
66,19740.0,55,65,4876,3,1,7,0,1,3,1
51,57036.0,1513,33,4979,3,1,26,1,6,13,3
68,53083.0,271,65,4824,4,2,17,1,5,5,1
51,69283.0,904,41,4429,3,1,27,0,7,13,3
51,46098.0,120,86,5094,3,2,11,1,3,2,2
38,23331.0,103,92,5077,3,1,8,0,3,3,0
38,23331.0,269,97,5046,2,1,17,0,5,5,1
37,9255.0,22,91,4605,2,1,5,0,1,2,1
67,67786.0,1156,0,4618,1,0,16,1,3,6,6
55,71969.0,1086,59,5035,3,1,19,1,3,9,4
59,59235.0,1128,4,4947,2,1,28,0,11,12,2
37,31928.0,72,5,4507,3,1,9,0,3,4,0
65,74881.0,964,48,4892,4,2,27,0,9,12,2
48,65819.0,1383,99,4991,2,0,20,0,5,10,4
73,51411.0,18,81,4813,4,3,4,0,0,3,0
62,51983.0,793,95,5081,2,1,24,0,9,10,2
40,42386.0,100,43,4946,3,1,7,0,3,3,0
39,30390.0,80,5,4714,2,0,6,0,2,3,0
63,30983.0,167,50,5011,1,0,8,1,4,3,0
69,66033.0,677,76,4939,2,1,20,0,8,7,3
51,37284.0,23,46,4871,4,2,4,0,0,3,0
75,57530.0,92,68,4674,2,1,7,0,1,4,1
61,76800.0,641,33,4527,2,0,16,0,4,7,4
70,63943.0,1106,50,5079,3,1,17,0,6,6,4
64,76081.0,1033,85,4451,2,0,14,1,4,4,5
52,67445.0,1174,63,5100,3,1,32,0,9,12,6
59,37054.0,25,89,4701,4,2,6,0,1,3,0
64,47175.0,240,81,5023,4,2,17,2,4,4,2
50,31859.0,20,77,4794,2,1,4,0,1,2,0
65,27215.0,102,50,4936,4,3,11,0,2,4,1
50,70179.0,1034,10,4757,2,1,26,0,7,13,3
43,39922.0,156,30,4914,3,1,9,0,3,4,0
50,49681.0,458,66,4651,4,2,21,0,7,7,1
38,24645.0,17,16,5019,3,1,4,0,1,2,0
72,79865.0,792,12,4425,2,1,21,0,5,5,10
41,44322.0,92,30,4427,3,1,8,0,3,3,0
74,47958.0,407,8,4940,2,1,16,0,6,5,3
62,63972.0,1269,93,4988,2,1,23,1,5,10,4
72,75315.0,841,14,4489,3,1,23,0,5,12,4
76,55517.0,633,53,5054,4,2,23,1,11,6,1
69,75283.0,1019,26,4873,5,3,25,0,6,5,3
80,82800.0,1315,23,4996,1,0,26,3,7,12,6
72,38998.0,54,92,5017,4,2,8,0,2,3,0
35,90638.0,2525,29,4550,1,0,18,2,3,10,4
40,27161.0,52,41,4658,3,1,5,0,1,3,0
49,42014.0,436,56,5095,3,1,20,1,7,6,1
66,38201.0,268,19,4871,3,1,15,0,5,5,1
44,45203.0,147,4,4512,4,2,8,1,3,3,1
79,81574.0,1798,89,4476,2,0,18,2,4,8,5
34,34935.0,137,71,4787,2,0,8,0,2,4,1
50,60482.0,507,81,4936,2,1,17,0,7,7,2
70,34633.0,15,31,4571,5,3,4,0,1,2,0
79,78093.0,1105,53,4614,2,0,17,0,4,5,7
76,82460.0,974,78,4623,1,0,15,0,5,6,3
60,45903.0,66,80,4481,3,1,8,0,2,3,1
39,81361.0,778,18,4538,1,0,27,1,3,13,10
53,35860.0,49,37,4455,3,2,6,2,1,2,1
74,40442.0,169,52,5093,4,2,12,1,3,4,1
61,61482.0,299,39,4416,2,0,12,0,3,6,2
46,34968.0,221,11,4859,3,1,17,0,3,5,2
39,75794.0,1682,33,4601,2,0,25,1,7,12,5
64,31497.0,155,22,4984,3,1,10,0,3,4,1
71,74268.0,892,83,4914,2,0,13,0,4,5,3
38,13724.0,58,43,5081,3,1,5,1,2,2,0
61,45143.0,311,74,4721,3,1,15,0,6,5,1
59,52569.0,95,54,4499,2,1,7,0,2,4,0
53,48432.0,424,3,5033,2,1,19,1,7,6,1
66,17144.0,47,96,4548,4,2,12,0,3,4,0
42,36108.0,339,68,4671,2,1,15,1,7,4,1
55,76445.0,1410,2,5053,3,1,21,0,2,13,5
51,36663.0,35,40,4479,3,1,6,0,1,3,1
61,53843.0,562,64,4781,3,1,20,0,8,3,5
70,90226.0,2352,26,5055,2,0,24,1,4,12,7
71,70638.0,1334,69,4807,1,0,20,1,4,10,5
66,44512.0,32,57,4717,4,2,6,0,1,3,0
65,27116.0,41,78,4533,4,2,7,0,2,3,0
63,54072.0,39,71,4751,4,2,5,0,2,2,0
49,71855.0,1141,59,4943,3,1,25,0,5,11,5
36,51250.0,710,28,4870,2,1,24,1,10,4,5
53,60432.0,401,61,4526,3,1,19,0,7,5,2
62,65526.0,506,22,4493,3,1,17,0,4,8,4
38,68655.0,1538,95,5102,1,0,21,0,4,11,5
48,12393.0,57,38,4986,2,0,6,0,2,3,0
36,64509.0,1722,19,4730,1,0,19,2,6,9,3
51,33955.0,270,92,4738,2,1,15,0,5,5,1
49,31353.0,31,24,4596,4,2,6,1,1,2,1
42,55434.0,882,21,4681,3,1,24,0,5,13,3
43,28359.0,16,35,4659,3,1,4,0,1,2,0
39,57100.0,311,9,4456,2,1,14,0,3,7,2
61,69139.0,227,23,4567,3,1,11,0,4,5,1
70,52973.0,1152,92,5012,3,1,31,0,9,9,6
61,51717.0,122,55,4727,3,1,8,1,3,4,0
55,18793.0,77,14,4947,3,1,9,0,2,4,0
44,66664.0,1289,78,5056,2,0,19,0,5,6,7
67,50664.0,561,64,4943,3,2,24,0,8,6,1
63,54414.0,211,49,4936,4,2,13,0,3,5,1
74,54549.0,233,8,4532,3,1,12,0,5,4,1
55,47111.0,1092,35,5073,2,1,21,0,3,10,2
63,41003.0,601,11,4883,1,0,17,0,6,8,2
44,19444.0,54,8,4541,3,1,10,1,4,2,1
50,36301.0,78,53,4661,3,1,7,0,3,3,0
79,73059.0,1095,36,4716,3,1,26,0,9,13,3
57,42731.0,244,64,4665,3,1,13,0,4,5,1
67,52854.0,116,43,4511,4,2,9,0,2,4,1
48,22775.0,15,40,4789,3,1,4,0,1,2,0
78,46681.0,425,52,4678,4,2,16,0,4,4,6
71,59821.0,734,11,4857,3,1,26,0,11,7,2
72,50002.0,638,21,4791,2,1,19,0,8,7,2
81,69755.0,894,23,4684,2,0,22,0,3,12,6
57,44078.0,41,17,4424,4,2,7,0,2,3,0
50,30560.0,31,6,4781,3,1,5,0,1,3,0
57,35924.0,34,56,4512,4,2,5,0,1,3,0
62,64140.0,1750,71,4693,3,2,18,4,2,6,5
45,56386.0,612,51,5024,4,2,25,0,9,7,1
47,24594.0,29,94,4615,3,1,5,0,1,3,0
45,75774.0,823,27,4472,3,1,21,0,7,8,5
66,39228.0,20,1,4829,1,0,4,0,0,3,0
52,58494.0,396,56,4613,3,1,16,0,6,6,2
45,58684.0,813,71,4427,1,0,21,1,5,12,3
59,57136.0,1179,18,4821,1,0,20,1,7,7,5
76,56551.0,138,48,4467,3,2,10,0,2,4,1
44,22448.0,55,86,4537,3,1,9,0,2,3,1
65,82014.0,1511,48,5092,1,0,22,1,3,12,6
63,34213.0,117,2,5074,3,2,9,1,3,2,1
49,117418.0,1730,13,4840,2,0,28,0,0,0,28
79,25358.0,32,57,4756,2,1,6,0,1,3,0
48,35544.0,67,77,4527,2,1,6,0,2,3,0
72,36634.0,335,0,4811,3,1,15,0,5,5,2
72,62670.0,825,57,4561,3,1,22,0,5,13,3
54,50334.0,694,24,4754,3,1,23,0,7,6,4
45,72066.0,1792,55,4420,1,0,17,3,4,6,6
68,50729.0,496,62,4837,3,2,24,0,6,7,2
58,34916.0,231,89,4824,4,2,13,0,5,3,1
50,64892.0,902,77,4445,2,1,24,0,6,12,4
60,43602.0,68,45,4584,3,2,9,0,3,2,1
37,33996.0,71,46,4705,1,0,6,0,1,3,1
41,41473.0,76,80,4789,2,1,6,0,2,3,0
59,63246.0,772,60,4727,4,2,22,0,6,12,3
67,36732.0,47,71,4596,4,2,9,0,1,4,1
56,69084.0,1586,43,4636,3,1,25,0,7,13,3
59,77766.0,1529,97,4906,3,1,34,2,11,11,10
41,37929.0,265,49,4748,1,0,13,3,4,5,2
75,86610.0,1603,66,4711,2,0,18,0,5,6,6
40,80141.0,2091,20,4948,2,0,22,2,7,10,4
71,72635.0,981,54,4805,2,0,21,1,6,6,8
56,69016.0,1533,61,4998,3,1,34,0,8,13,9
35,20193.0,82,18,4992,2,0,7,0,1,4,1
51,27573.0,244,45,4875,3,1,14,0,5,4,1
47,15862.0,36,26,4781,2,1,5,0,1,3,0
50,49544.0,404,0,4916,3,1,16,0,5,8,1
46,33228.0,71,28,4571,3,1,6,0,2,3,0
48,70440.0,1572,49,4678,2,0,23,1,5,7,10
55,38232.0,122,84,4577,4,2,11,0,3,3,1
71,22554.0,41,38,5017,4,2,10,0,2,4,0
43,23536.0,10,53,4439,3,1,4,0,0,3,0
74,49413.0,304,88,4661,3,1,13,0,4,5,2
57,42231.0,37,99,4510,4,2,5,0,1,3,0
46,78789.0,1754,12,5104,1,0,16,1,4,5,6
58,56534.0,815,35,4755,3,1,25,3,10,7,4
55,58350.0,1001,5,4955,2,1,27,0,8,12,3
37,81217.0,1157,77,4759,1,0,22,0,3,11,7
75,49090.0,688,45,4759,2,1,21,0,7,9,2
39,61787.0,1319,71,4772,1,0,19,0,8,6,4
41,18169.0,21,40,4909,3,1,4,0,1,2,0
45,24336.0,31,82,5085,2,1,4,0,1,2,0
36,18222.0,67,70,4959,2,0,6,0,2,3,0
74,62335.0,708,87,4816,2,1,21,0,3,13,3
55,42033.0,25,95,5062,4,2,4,0,1,2,0
43,86580.0,746,72,4901,2,0,11,1,4,5,2
69,41437.0,32,5,5059,3,2,5,0,1,3,0
75,73705.0,1695,86,4530,3,2,25,0,9,8,6
50,61064.0,1080,80,5081,3,1,28,0,8,11,4
71,38452.0,72,62,4505,4,2,9,0,3,3,0
37,18358.0,57,49,4635,2,1,10,0,3,4,0
53,55012.0,660,85,4514,3,1,25,0,8,9,2
53,9722.0,103,7,5049,3,1,11,1,3,3,1
42,38175.0,153,6,4693,3,1,11,0,3,4,1
70,58656.0,1220,25,5061,3,1,32,1,7,13,8
61,52117.0,279,55,5096,3,1,13,0,5,4,2
48,64813.0,745,81,4592,3,1,20,0,7,10,2
53,54222.0,264,98,4534,3,1,12,0,3,5,3
40,83512.0,2157,31,4426,2,0,22,5,4,10,7
67,77520.0,1526,30,4719,3,1,23,4,8,7,7
48,41154.0,69,98,4860,3,1,6,0,1,4,0
60,80398.0,1597,92,5010,2,0,26,1,5,12,8
34,18746.0,64,41,4445,2,1,8,0,3,3,0
42,35196.0,497,68,5007,3,1,18,0,6,5,1
70,60230.0,1067,78,4819,2,1,17,0,6,6,3
49,22108.0,31,46,4466,4,2,7,0,2,3,0
52,44392.0,211,71,4711,4,2,14,0,4,4,1
50,55424.0,877,6,4995,3,1,25,2,7,9,5
47,17688.0,11,82,4946,3,1,4,0,1,2,0
43,92491.0,2034,71,4838,2,0,25,4,7,12,5
35,90273.0,1991,32,4611,1,0,19,4,5,7,6
64,82571.0,1686,28,4502,1,0,24,1,6,13,5
44,38513.0,324,20,4566,2,1,17,1,6,5,1
47,16653.0,69,10,4486,2,1,9,1,2,3,1
71,42586.0,252,7,5022,4,2,16,1,4,6,1
61,23529.0,54,67,4952,2,1,5,0,1,2,1
65,74881.0,964,48,4892,4,2,27,0,9,12,2
75,71107.0,1327,61,4911,3,1,28,0,7,13,6
62,46910.0,68,36,4512,4,2,7,0,2,3,0
67,18690.0,60,77,4962,2,0,5,0,1,2,1
71,37244.0,55,90,4842,3,2,5,1,1,2,1
60,82427.0,1456,35,4523,2,0,21,1,3,12,5
68,75342.0,563,38,4833,2,1,18,0,5,10,2
72,70044.0,1504,46,4910,2,1,26,0,7,5,10
59,79146.0,564,33,4480,3,2,19,0,8,8,1
63,77437.0,1125,70,4629,2,0,23,1,4,13,5
67,54984.0,358,51,4450,3,1,17,1,6,6,1
55,42403.0,42,18,4614,3,1,5,0,1,3,0
62,55761.0,184,97,4480,3,1,10,1,4,3,1
43,37292.0,460,32,4851,3,1,19,0,6,5,3
81,45576.0,145,9,4446,1,0,8,1,3,3,1
79,70321.0,1376,6,4943,2,0,25,1,6,13,5
57,58086.0,792,80,4939,2,1,23,0,11,7,3
74,81795.0,1382,74,5025,2,0,23,0,4,7,11
79,28389.0,28,49,5000,2,0,4,0,1,2,0
80,66835.0,1033,21,4688,2,0,24,0,6,13,4
57,69901.0,882,95,4810,2,1,23,0,7,10,3
77,80360.0,2231,56,4897,2,0,15,3,4,5,4
65,63342.0,1101,48,5035,3,1,19,2,8,5,3
52,44989.0,369,26,5069,3,1,16,0,5,5,1
46,31859.0,48,3,4536,2,1,5,0,1,3,0
77,51569.0,467,39,4916,2,1,19,2,7,7,1
55,30372.0,44,33,4965,3,2,8,0,2,3,0
47,16014.0,38,42,4883,3,2,10,0,1,4,1
58,41120.0,81,80,4649,4,2,9,0,2,3,1
55,39763.0,167,9,4743,2,1,10,1,5,2,1
71,38725.0,45,52,4464,4,2,7,0,1,4,0
54,77981.0,664,78,4813,3,1,21,0,7,7,4
62,62905.0,622,68,4706,3,1,20,0,7,8,2
47,13533.0,48,45,4890,2,1,7,0,2,3,0
51,59481.0,461,47,4663,3,1,16,0,3,8,3
49,72117.0,1073,34,4727,3,1,26,0,9,9,7
40,21955.0,55,81,4709,3,1,8,0,2,3,1
70,67131.0,976,72,4874,3,1,26,0,9,12,2
46,36802.0,20,23,4427,2,1,5,0,1,3,0
44,71853.0,1149,29,4831,2,0,17,0,2,6,8
65,28249.0,43,80,4428,2,0,6,0,2,3,0
51,47808.0,224,30,4666,3,1,10,1,3,3,2
52,25509.0,101,15,5063,2,1,9,1,3,3,0
80,51012.0,209,86,4851,2,0,10,0,4,4,1
41,70596.0,968,68,5046,1,0,21,0,3,12,5
74,85431.0,1165,54,4800,2,0,17,0,2,7,7
59,42664.0,24,44,4517,3,1,5,0,1,3,0
71,42586.0,252,7,5022,4,2,16,1,4,6,1
41,29760.0,165,87,5083,2,1,12,0,3,4,1
49,28973.0,269,59,5038,2,0,13,0,5,5,1
53,39435.0,102,16,4741,3,1,7,0,3,2,1
42,65370.0,461,1,4746,2,0,19,0,2,13,3
47,20194.0,47,64,4973,2,1,7,0,2,3,0
50,42473.0,144,72,4546,3,2,10,0,2,4,1
58,64590.0,1338,98,5037,2,0,24,0,9,10,4
67,71232.0,917,91,4627,3,1,25,0,11,10,2
55,34600.0,318,8,4958,4,2,17,1,5,5,2
59,46904.0,253,20,5017,3,2,14,0,5,4,1
53,49094.0,502,6,5060,3,1,20,0,6,6,3
43,36075.0,119,54,4616,3,1,7,0,2,4,0
47,60839.0,1250,72,5084,4,2,29,0,2,12,2
47,77298.0,969,46,4653,3,1,24,0,6,11,6
76,34026.0,76,11,4742,4,2,9,0,2,3,1
63,48918.0,62,21,4492,3,2,7,0,1,4,0
64,82122.0,1382,89,4732,2,0,26,1,3,13,9
50,37697.0,84,82,4556,2,1,7,0,2,3,1
74,34074.0,255,69,4765,4,2,14,1,3,3,3
66,28520.0,43,55,4794,4,2,5,0,1,2,1
71,62535.0,398,13,4683,2,1,14,0,3,8,2
49,36273.0,76,80,4488,2,1,8,0,3,3,0
62,63404.0,902,97,4437,4,2,15,1,6,4,3
45,75774.0,823,27,4472,3,1,21,0,7,8,5
50,78416.0,1179,99,4416,3,1,26,0,7,10,7
52,75702.0,1921,87,5037,3,1,29,1,10,13,5
75,59385.0,185,85,4841,4,2,10,0,3,4,1
60,37070.0,433,30,4880,3,2,23,1,5,8,1
75,44689.0,34,82,4584,4,2,6,1,1,2,1
68,53977.0,907,21,4800,3,1,27,0,5,12,5
60,7144.0,416,92,4618,3,2,25,0,23,1,1
62,18701.0,44,95,4804,3,2,10,0,2,4,0
70,90369.0,1588,2,4476,2,0,17,1,4,6,6
52,63159.0,1797,74,5015,1,0,17,1,3,8,5
60,37758.0,40,49,5047,4,2,6,0,1,3,0
63,46757.0,1143,71,5004,2,1,21,0,4,7,4
57,79734.0,914,72,4415,2,0,14,1,4,6,3
34,63207.0,1502,68,4939,2,0,12,1,2,6,3
72,72071.0,1338,4,4914,2,1,20,0,5,8,4
43,21840.0,27,80,4757,3,1,5,0,1,3,0
44,58582.0,763,15,4688,3,1,22,1,9,9,2
75,72282.0,1331,70,4759,1,0,22,1,5,9,7
70,50387.0,525,91,4716,4,2,19,0,6,8,2
65,32583.0,9,10,4428,4,2,4,0,1,2,0
64,62568.0,953,99,4497,3,1,16,1,5,5,3
55,44635.0,68,25,4675,3,2,7,0,2,3,0
55,33316.0,131,34,4682,3,2,10,0,2,4,1
58,63967.0,882,57,4738,3,1,23,0,4,12,4
48,52513.0,1149,84,5077,2,0,25,0,9,9,5
57,25293.0,37,51,4701,3,1,5,0,1,2,1
61,54111.0,388,97,4722,2,1,15,0,5,6,2
40,78394.0,1428,13,4913,2,0,16,1,4,5,6
68,80739.0,1633,92,4816,2,0,24,0,3,9,11
51,22669.0,173,30,4817,3,1,10,1,4,2,1
39,29236.0,99,30,4678,2,1,9,0,4,3,0
67,44911.0,215,11,4885,3,1,12,0,4,4,1
64,54693.0,929,72,4911,3,1,31,0,6,13,4
52,48186.0,219,39,4515,3,1,12,0,4,4,1
49,54809.0,174,0,4705,4,2,12,1,2,5,1
48,41580.0,92,15,4980,4,2,9,0,2,3,1
56,80336.0,1052,12,4707,2,0,25,0,2,13,9
69,47743.0,275,56,4878,3,1,14,1,4,6,1
71,62972.0,587,39,5109,3,1,16,0,7,3,4
72,57333.0,1662,55,5059,2,1,33,1,8,9,5
44,32313.0,159,60,4917,3,1,11,0,4,4,0
73,84953.0,1024,73,4805,1,0,18,4,3,4,10
58,27071.0,35,90,4481,2,1,7,0,2,3,0
69,68148.0,1042,86,4716,2,0,15,0,4,6,4
61,65735.0,395,37,4618,4,2,19,0,6,6,2
51,86836.0,557,7,5069,2,0,23,4,6,6,10
63,4023.0,9,29,4420,4,2,15,0,0,0,0
36,30093.0,69,19,4770,2,0,6,0,2,3,0
60,57705.0,486,14,4583,3,1,18,0,8,6,1
38,25008.0,34,72,4561,2,1,6,0,1,3,0
31,83257.0,1365,56,5063,1,0,28,3,5,12,10
51,22280.0,13,85,4820,3,1,4,0,1,2,0
48,72159.0,1401,62,5022,2,0,21,0,4,10,6
65,64260.0,1574,1,4948,2,0,14,1,4,4,5
42,82733.0,1323,28,4706,1,0,20,1,8,7,4
55,74290.0,1217,70,4735,2,1,32,2,10,10,8
75,58217.0,103,84,5003,4,3,7,0,2,4,0
50,21024.0,84,89,4774,2,0,7,0,2,4,0
54,70116.0,1536,73,4933,2,0,23,0,2,12,8
41,54006.0,581,42,5063,3,1,18,0,8,7,1
60,69063.0,928,16,5013,3,1,14,0,5,5,3
51,11448.0,14,16,4610,1,0,4,0,1,2,0
47,61825.0,424,56,4740,2,1,15,0,4,8,2
55,70886.0,960,65,4672,3,1,14,0,5,4,4
44,69109.0,1555,10,5011,2,0,20,2,6,7,6
53,60208.0,656,13,5044,3,2,29,2,8,7,3
58,32889.0,55,78,4710,4,2,9,0,2,3,1
42,34738.0,20,51,4463,2,1,5,0,1,3,0
55,30538.0,367,27,5050,3,1,17,0,9,4,0
49,82326.0,2257,30,4525,2,0,22,4,5,6,10
59,26642.0,42,71,4534,2,1,7,0,2,3,0
62,69932.0,1049,97,4796,2,1,26,0,7,11,6
54,44503.0,48,83,4488,3,2,7,0,2,3,0
78,60200.0,685,3,4957,2,1,25,0,6,11,2
74,49638.0,39,71,4485,2,1,5,0,1,3,0
39,23830.0,43,3,4556,1,0,5,0,1,3,0
67,33051.0,835,15,5096,1,0,21,1,9,8,1
68,72905.0,1515,52,4573,2,0,20,1,3,9,7
75,69702.0,1039,8,4909,3,1,26,0,7,10,7
51,70300.0,1596,89,4763,2,1,26,0,5,13,5
42,70643.0,1828,66,5036,2,0,18,1,5,4,8
57,30396.0,34,22,4474,3,1,6,2,1,2,1
58,50616.0,149,56,4486,2,1,10,0,4,4,0
57,62772.0,946,74,4820,2,1,23,1,5,11,6
41,30298.0,28,48,4455,1,0,6,0,1,3,1
42,52413.0,450,67,5017,2,1,17,0,7,7,1
69,44155.0,46,24,4575,4,2,5,0,1,2,1
55,86979.0,1702,67,4648,1,0,16,2,5,5,5
51,76532.0,820,38,4707,4,2,25,0,9,7,5
44,42081.0,382,86,4902,3,1,15,1,6,4,3
38,67546.0,2126,90,5081,2,0,20,0,4,5,10
37,88420.0,2069,87,4472,2,0,20,3,4,8,7
41,31158.0,72,62,4932,3,1,7,0,2,3,0
58,61671.0,732,23,4440,2,1,28,2,10,6,4
52,69719.0,801,99,4448,1,0,11,0,2,5,3
77,49160.0,236,29,4666,2,1,12,0,3,6,1
48,24882.0,80,52,5072,3,1,5,1,1,2,1
72,90933.0,1685,90,4504,1,0,15,1,4,4,6
81,113734.0,277,9,4446,1,0,27,0,27,0,0
76,59292.0,507,71,4795,3,1,18,0,3,8,5
62,45759.0,68,13,4905,4,2,7,0,2,3,0
43,22148.0,49,16,4491,1,0,5,0,1,3,0
39,73395.0,397,94,4517,2,0,15,0,4,6,4
55,29819.0,39,77,4662,2,1,9,0,3,3,0
58,45688.0,306,20,4569,3,1,14,1,3,8,1
72,62820.0,976,51,4828,2,0,14,0,3,6,4
55,60491.0,1028,81,4710,3,1,28,0,6,7,11
40,33235.0,70,71,4558,3,1,7,0,3,3,0
67,35701.0,46,36,4881,2,0,5,0,1,3,0
46,31535.0,51,95,4690,3,1,5,1,1,2,1
66,92556.0,1263,32,4484,2,0,21,0,3,13,5
56,67384.0,1490,32,5010,2,1,22,1,7,5,8
55,80573.0,1564,85,5037,2,0,24,0,4,13,6
59,77870.0,1815,93,5090,3,1,18,3,5,5,5
63,52278.0,1198,24,4934,2,1,31,0,10,10,5
58,57107.0,416,44,5088,2,1,23,3,4,8,4
36,18929.0,85,15,4912,2,0,6,0,1,4,0
45,36038.0,47,82,4808,2,1,8,0,3,3,0
50,20180.0,137,27,4908,1,0,8,0,2,4,1
61,34230.0,21,72,4964,4,2,4,0,1,2,0
49,31878.0,70,7,4421,2,1,6,0,1,4,0
54,70932.0,909,57,4575,3,1,22,0,6,12,2
70,91249.0,1676,84,5031,1,0,22,5,7,6,9
83,77598.0,1735,53,4685,1,0,26,1,7,13,5
67,80982.0,1191,48,4951,3,2,30,0,11,11,5
49,22701.0,24,2,4711,3,1,5,0,1,3,0
57,55212.0,1182,65,4997,3,1,20,2,4,11,2
56,70617.0,1280,45,4785,2,0,14,0,3,7,3
69,64849.0,1336,42,5007,1,0,19,1,9,6,3
61,62694.0,749,29,4791,4,2,24,0,9,7,3
52,61917.0,91,83,4635,4,2,7,0,2,4,0
79,67472.0,414,93,4688,3,1,15,0,4,7,2
44,21059.0,44,40,4587,3,1,9,0,3,3,0
58,29543.0,63,47,4503,4,2,8,0,3,2,1
75,75903.0,901,50,4861,3,1,23,0,6,9,6
51,34984.0,38,40,5075,4,2,6,0,1,3,0
70,54998.0,455,3,4890,2,1,20,1,4,9,2
77,54356.0,775,62,5001,2,1,24,1,11,8,2
67,34242.0,15,25,4512,3,1,4,0,0,3,0
53,25410.0,38,48,4716,3,1,6,0,1,4,0
42,73356.0,1512,56,4557,2,0,22,4,5,5,11
76,28320.0,43,68,4945,3,1,5,0,1,3,0
49,23763.0,42,64,5105,2,1,5,0,1,3,0
42,72570.0,1089,67,4479,2,0,23,0,4,12,6
50,34529.0,162,94,5067,3,1,9,0,2,3,2
75,70792.0,1272,82,4922,1,0,19,0,3,10,4
44,63211.0,1173,3,5018,2,0,20,1,3,7,8
52,83891.0,816,24,4423,3,1,22,0,4,10,7
58,36065.0,74,54,4869,3,2,9,0,3,3,0
72,39898.0,134,20,4916,3,1,9,0,3,4,0
86,51141.0,157,96,4770,1,0,9,0,3,4,1
50,56939.0,561,19,4698,3,1,18,0,3,10,3
75,80872.0,1336,60,4462,1,0,19,0,4,10,4
50,72335.0,2092,2,5099,2,0,23,1,10,8,4
62,61798.0,463,13,4632,1,0,16,0,4,9,2
76,76842.0,1130,37,4471,1,0,17,0,1,7,8
50,29478.0,20,59,4577,3,1,5,0,1,3,0
70,46998.0,377,55,5029,2,1,18,1,5,5,3
36,96843.0,1544,60,4846,1,0,28,2,6,10,11
76,56551.0,138,48,4467,3,2,10,0,2,4,1
61,70053.0,1012,38,4775,3,1,26,0,8,10,5
64,71670.0,1766,8,4769,1,0,15,4,5,6,3
48,44359.0,45,19,4426,4,2,9,0,2,4,0
74,40887.0,161,32,4833,3,2,10,1,3,3,1
60,48877.0,144,27,4589,2,1,8,0,3,4,0
